order_id,return_date,return_quantity,reason_returned,product_id
ES-2018-3731992,11/09/2018 00:00,1,Not Needed,FUR-BO-10000786
ID-2019-3651998,23/05/2019 00:00,1,Wrong Item,OFF-SU-10000178
ES-2017-5610083,20/09/2017 00:00,1,Not Given,OFF-SU-10001983
ES-2016-1390818,21/10/2016 00:00,1,Wrong Item,OFF-SU-10004496
MX-2016-5689289,01/10/2016 00:00,1,Wrong Item,OFF-FA-10002491
US-2019-201861,05/12/2019 00:00,1,Not Needed,FUR-FU-10004790
ES-2018-4292478,04/01/2019 00:00,1,Wrong Item,TEC-AC-10001564
US-2019-621816,20/11/2019 00:00,1,Not Given,OFF-ST-10001440
IN-2019-1796496,19/07/2019 00:00,1,Not Given,OFF-FA-10002011
ID-2019-1827536,05/09/2019 00:00,1,Not Given,TEC-CO-10003587
US-2019-2506236,14/01/2019 00:00,1,Wrong Item,OFF-PA-10001804
NI-2019-2713330,18/11/2019 00:00,1,Not Needed,OFF-ACC-10003925
ES-2019-3141496,28/11/2019 00:00,2,Wrong Item,OFF-ST-10003764
ES-2019-5288848,04/03/2019 00:00,1,Not Needed,OFF-AR-10002513
ES-2019-1538170,03/12/2019 00:00,1,Not Given,OFF-AR-10001418
ID-2018-3829427,15/04/2018 00:00,1,Wrong Item,OFF-BI-10004105
ES-2019-1147000,21/09/2019 00:00,1,Not Given,FUR-BO-10002529
MX-2017-4215695,25/07/2017 00:00,1,Wrong Color,OFF-EN-10000258
MX-2019-386510,16/10/2019 00:00,1,Wrong Color,OFF-AR-10001495
IN-2019-5796814,29/07/2019 00:00,1,Wrong Color,TEC-AC-10004938
IN-2019-4732798,07/01/2020 00:00,1,Wrong Item,OFF-BI-10002627
ES-2018-1125445,14/08/2018 00:00,1,Not Given,OFF-BI-10003774
MX-2018-985062,30/11/2018 00:00,1,Not Needed,OFF-ST-10001326
MX-2018-1488554,21/12/2018 00:00,1,Not Given,OFF-EN-10004820
MO-2018-4066866,07/11/2018 00:00,1,Not Needed,OFF-BOS-10002472
MX-2017-115469,25/11/2017 00:00,1,Wrong Color,OFF-ST-10002538
UP-2019-485346,20/04/2019 00:00,1,Not Given,OFF-KLE-10002869
RO-2019-165494,27/03/2019 00:00,1,Not Given,OFF-SME-10000538
IN-2019-604538,02/09/2019 00:00,1,Wrong Item,FUR-FU-10002525
ID-2018-4720028,22/06/2018 00:00,1,Not Given,OFF-SU-10003688
IN-2019-411805,30/06/2019 00:00,1,Not Given,OFF-AR-10003554
IN-2019-2099516,13/08/2019 00:00,1,Not Given,OFF-EN-10000947
UP-2018-1066548,30/12/2018 00:00,1,Wrong Item,FUR-IKE-10003015
MX-2019-5270168,25/02/2019 00:00,1,Not Given,OFF-BI-10001002
IN-2016-5112169,08/11/2016 00:00,1,Wrong Item,TEC-CO-10000594
ID-2019-1904993,22/08/2019 00:00,1,Not Given,OFF-AR-10003446
ES-2019-22673,26/08/2019 00:00,1,Wrong Color,OFF-AR-10001110
CA-2019-1033118,07/09/2019 00:00,1,Wrong Item,OFF-AR-10003478
MX-2019-2558195,16/12/2019 00:00,1,Not Needed,OFF-FA-10000509
MX-2017-1151766,08/11/2017 00:00,1,Wrong Color,OFF-ST-10002538
IN-2019-4686579,08/05/2019 00:00,1,Not Given,TEC-AC-10001438
RS-2018-2973337,26/10/2018 00:00,1,Wrong Item,OFF-SME-10004702
US-2018-3439757,23/11/2018 00:00,1,Not Given,TEC-AC-10001364
CA-2018-937371,20/10/2018 00:00,1,Wrong Item,OFF-ST-10004950
US-2017-2828799,15/12/2017 00:00,1,Not Needed,OFF-EN-10000857
ID-2017-1434984,02/11/2017 00:00,1,Wrong Item,OFF-LA-10001764
US-2019-1779634,18/06/2019 00:00,1,Wrong Color,FUR-TA-10000577
RS-2017-639702,05/10/2017 00:00,1,Not Given,OFF-BIC-10001632
ES-2019-1759539,12/08/2019 00:00,1,Not Needed,FUR-CH-10003540
IT-2019-5494518,14/09/2019 00:00,1,Not Given,OFF-ST-10004597
ID-2019-700458,17/01/2020 00:00,1,Not Given,TEC-AC-10001312
IT-2018-3232634,23/07/2018 00:00,1,Not Given,OFF-BI-10001723
IN-2018-1514797,08/04/2018 00:00,1,Not Given,OFF-ST-10004050
MX-2019-4452795,15/01/2020 00:00,1,Not Given,OFF-PA-10002363
ES-2019-2270691,20/01/2019 00:00,2,Wrong Item,TEC-CO-10000013
ES-2019-5775747,31/10/2019 00:00,1,Wrong Item,OFF-BI-10002354
IN-2019-415689,19/05/2019 00:00,1,Wrong Item,TEC-AC-10004848
IN-2019-1679980,10/06/2019 00:00,1,Wrong Item,OFF-ST-10000752
IN-2019-1975379,06/07/2019 00:00,1,Not Given,OFF-FA-10002011
US-2018-1239356,28/11/2018 00:00,1,Wrong Item,OFF-ST-10001393
IN-2019-815862,03/11/2019 00:00,1,Wrong Item,OFF-AR-10003620
MX-2019-554191,16/11/2019 00:00,1,Wrong Color,OFF-BI-10003373
MX-2019-315822,19/06/2019 00:00,1,Not Given,OFF-BI-10002727
IN-2019-1237667,27/09/2019 00:00,1,Not Needed,OFF-PA-10000453
CA-2019-388403,08/03/2019 00:00,1,Not Given,TEC-AC-10004001
ES-2017-1482138,30/01/2017 00:00,1,Not Given,OFF-SU-10003211
IN-2019-2717864,30/11/2019 00:00,1,Not Given,OFF-AR-10002144
IN-2019-5744498,05/02/2019 00:00,1,Wrong Item,TEC-AC-10003895
IN-2017-4358220,22/10/2017 00:00,1,Not Given,TEC-MA-10000345
IN-2019-2926821,15/05/2019 00:00,1,Not Given,TEC-CO-10002674
US-2017-22286,11/04/2017 00:00,1,Not Given,TEC-AC-10003690
UP-2019-4571635,10/11/2019 00:00,1,Not Given,OFF-HON-10002389
CA-2017-3401172,01/01/2018 00:00,1,Wrong Item,OFF-BI-10002026
IN-2018-4359285,20/10/2018 00:00,1,Wrong Color,FUR-CH-10001695
IN-2019-282844,25/08/2019 00:00,1,Not Given,TEC-AC-10003407
US-2019-4044083,25/06/2019 00:00,1,Wrong Color,OFF-ST-10002781
ES-2017-5228633,22/12/2017 00:00,1,Not Needed,OFF-AR-10003651
CA-2019-1572300,24/11/2019 00:00,2,Not Given,OFF-BI-10001308
ES-2018-4990753,16/03/2018 00:00,1,Wrong Item,OFF-EN-10003361
ES-2017-2146820,09/12/2017 00:00,1,Wrong Color,OFF-BI-10004446
SF-2017-3406341,26/04/2017 00:00,1,Wrong Item,FUR-BUS-10001781
US-2019-2035466,15/01/2020 00:00,1,Not Given,TEC-CO-10002586
MX-2017-198296,10/01/2018 00:00,1,Not Given,FUR-CH-10003697
IN-2018-2007944,30/12/2018 00:00,1,Not Given,OFF-SU-10004401
SF-2019-2018179,05/01/2020 00:00,1,Wrong Item,TEC-ENE-10003801
US-2019-977408,16/12/2019 00:00,1,Wrong Color,OFF-BI-10001120
AO-2018-4596831,02/11/2018 00:00,3,Not Given,OFF-HON-10000934
US-2019-1674690,27/10/2019 00:00,1,Not Given,FUR-CH-10001282
CA-2019-5939698,30/12/2019 00:00,2,Not Given,OFF-EN-10002592
US-2019-120516,13/08/2019 00:00,1,Wrong Item,OFF-SU-10000213
CA-2019-3469703,20/11/2019 00:00,1,Not Given,FUR-CH-10004983
US-2017-2941903,11/01/2018 00:00,1,Not Given,FUR-CH-10002088
IN-2018-5502211,12/10/2018 00:00,1,Wrong Color,OFF-ST-10000078
ES-2017-3799275,25/12/2017 00:00,1,Not Given,OFF-AP-10001169
MX-2019-4357486,29/09/2019 00:00,1,Wrong Item,OFF-LA-10000633
MO-2018-2807873,17/11/2018 00:00,1,Not Needed,OFF-BOS-10002472
IN-2016-4069240,30/12/2016 00:00,1,Wrong Color,OFF-EN-10002911
US-2017-87365,19/06/2017 00:00,1,Not Given,TEC-AC-10003690
IN-2019-4483035,22/01/2019 00:00,1,Not Needed,OFF-LA-10003381
IN-2019-4172636,28/04/2019 00:00,1,Wrong Item,TEC-CO-10003777
ID-2019-2945564,02/07/2019 00:00,1,Not Given,FUR-BO-10002964
ES-2018-1376090,30/07/2018 00:00,1,Wrong Item,TEC-AC-10004704
ES-2017-5252551,09/06/2017 00:00,1,Wrong Color,OFF-AR-10000833
MX-2019-5187704,18/07/2019 00:00,1,Not Given,OFF-ST-10004296
US-2019-3887043,18/02/2019 00:00,1,Wrong Color,OFF-SU-10004884
CA-2018-4297577,13/07/2018 00:00,1,Wrong Color,OFF-PA-10001667
IT-2018-4072000,12/12/2018 00:00,1,Wrong Item,FUR-CH-10002974
CA-2018-5100792,31/12/2018 00:00,1,Not Given,OFF-ROG-10002294
IN-2019-2522355,06/12/2019 00:00,1,Not Given,TEC-AC-10001616
CA-2019-1372287,29/12/2019 00:00,1,Not Given,TEC-PH-10004977
IN-2017-1645874,16/09/2017 00:00,1,Not Given,TEC-PH-10001614
CA-2018-4268200,26/11/2018 00:00,1,Wrong Item,OFF-PA-10003893
CA-2016-2030722,24/11/2016 00:00,1,Wrong Item,OFF-PA-10002137
CA-2018-5785318,30/06/2018 00:00,1,Wrong Item,FUR-CH-10000665
MX-2019-2764682,30/04/2019 00:00,1,Not Needed,OFF-FA-10001237
IN-2019-4339294,20/04/2019 00:00,1,Wrong Item,FUR-CH-10004694
IN-2019-2687971,01/10/2019 00:00,1,Not Given,OFF-AP-10002963
US-2018-825166,27/07/2018 00:00,1,Not Needed,OFF-PA-10000745
TU-2019-5260857,23/06/2019 00:00,1,Not Needed,OFF-BOS-10001386
IN-2019-2530675,12/08/2019 00:00,1,Not Given,TEC-AC-10002688
CA-2019-2473636,30/03/2019 00:00,1,Wrong Item,OFF-PA-10001878
IT-2019-535703,05/11/2019 00:00,1,Wrong Item,FUR-FU-10001438
IT-2018-4749771,24/08/2018 00:00,1,Wrong Color,FUR-FU-10004137
IN-2019-4998978,26/12/2019 00:00,1,Not Needed,OFF-FA-10002459
CA-2018-3844153,21/09/2018 00:00,1,Not Given,OFF-EAT-10000820
US-2017-5937940,07/11/2017 00:00,1,Wrong Color,FUR-FU-10003026
CA-2019-1677080,26/11/2019 00:00,1,Wrong Item,OFF-LA-10001982
CA-2018-5101724,20/01/2018 00:00,1,Not Given,OFF-PA-10003228
ES-2019-3305066,17/03/2019 00:00,1,Not Needed,OFF-ST-10001646
ES-2017-2563195,05/08/2017 00:00,1,Wrong Item,TEC-CO-10001375
CA-2019-7166,18/01/2020 00:00,1,Not Given,TEC-AC-10004510
IN-2020-5111372,12/02/2020 00:00,1,Wrong Color,OFF-AP-10002057
IN-2019-2395970,05/07/2019 00:00,1,Not Given,FUR-CH-10001664
UP-2019-5195928,21/11/2019 00:00,1,Wrong Item,OFF-JIF-10000165
IN-2019-2712097,29/09/2019 00:00,1,Wrong Color,FUR-TA-10002571
IN-2018-1030779,22/09/2018 00:00,1,Not Needed,OFF-FA-10003218
IT-2017-3316518,24/06/2017 00:00,1,Not Given,OFF-ST-10004377
MX-2019-5566543,25/01/2019 00:00,1,Wrong Item,FUR-CH-10002088
CA-2018-4299911,29/07/2018 00:00,1,Not Given,OFF-FA-10000735
MX-2019-5381595,12/03/2019 00:00,1,Not Needed,FUR-BO-10000624
MX-2018-167948,13/09/2018 00:00,1,Not Needed,OFF-LA-10002063
CA-2019-3914997,24/09/2019 00:00,1,Wrong Item,FUR-TA-10001771
US-2019-3845820,20/08/2019 00:00,1,Not Needed,OFF-BI-10000962
MX-2019-883346,22/03/2019 00:00,1,Wrong Item,OFF-LA-10002609
ES-2017-5114760,13/12/2017 00:00,1,Not Given,OFF-AR-10000724
CA-2018-4804282,22/07/2018 00:00,1,Not Given,OFF-PA-10004100
ES-2017-371552,30/09/2017 00:00,1,Not Needed,TEC-AC-10004704
IN-2019-5539285,27/04/2019 00:00,1,Not Given,TEC-CO-10001895
IN-2017-600411,20/12/2017 00:00,1,Not Given,TEC-MA-10000345
CA-2018-1495983,07/09/2018 00:00,1,Wrong Color,FUR-TA-10003473
MX-2019-5667760,14/03/2019 00:00,1,Not Given,FUR-CH-10002297
IN-2019-2901544,15/09/2019 00:00,2,Wrong Item,OFF-LA-10004398
IT-2019-2757765,25/11/2019 00:00,1,Not Given,FUR-BO-10000514
IN-2018-3883778,01/10/2018 00:00,1,Wrong Color,OFF-FA-10001838
MX-2017-1976585,20/01/2018 00:00,1,Wrong Item,FUR-BO-10002766
US-2018-5132778,29/03/2018 00:00,1,Wrong Item,FUR-CH-10000336
MX-2019-1855349,27/12/2019 00:00,1,Wrong Color,OFF-BI-10003373
IN-2019-3232348,26/11/2019 00:00,1,Not Needed,OFF-FA-10002459
CA-2019-405359,24/08/2019 00:00,1,Not Given,OFF-AP-10000804
ES-2019-5039719,18/08/2019 00:00,1,Not Given,OFF-AR-10003651
ES-2019-319111,27/08/2019 00:00,1,Wrong Item,OFF-ST-10002539
ID-2019-3082421,05/05/2019 00:00,1,Not Given,OFF-PA-10000694
MX-2017-3819491,20/09/2017 00:00,1,Wrong Item,OFF-BI-10002126
CA-2019-4738856,05/04/2019 00:00,1,Not Given,OFF-BI-10003355
IN-2017-4355296,28/06/2017 00:00,1,Not Given,OFF-FA-10003893
MX-2019-3964193,19/05/2019 00:00,1,Wrong Item,FUR-BO-10002782
IT-2017-110615,14/09/2017 00:00,1,Not Given,TEC-CO-10000178
ES-2019-5955261,08/06/2019 00:00,1,Not Given,OFF-ST-10000095
CA-2019-1926714,18/11/2019 00:00,1,Wrong Color,OFF-SU-10004782
US-2019-5374411,17/12/2019 00:00,1,Wrong Color,OFF-BI-10003883
US-2017-1756625,30/10/2017 00:00,1,Not Given,OFF-FA-10000131
ES-2019-1338273,12/11/2019 00:00,1,Not Given,OFF-ST-10001222
ES-2018-5863331,16/01/2019 00:00,1,Wrong Item,OFF-ST-10000127
CA-2019-3343988,13/11/2019 00:00,1,Not Given,OFF-PA-10004041
US-2019-2941847,19/07/2019 00:00,1,Wrong Item,OFF-EN-10004190
US-2019-1233338,06/10/2019 00:00,1,Wrong Color,OFF-FA-10001843
MX-2019-5114326,17/05/2019 00:00,1,Not Given,OFF-BI-10001598
IN-2019-5132968,14/09/2019 00:00,1,Wrong Color,FUR-TA-10002571
IN-2019-4969827,21/10/2019 00:00,1,Not Given,TEC-PH-10004261
IN-2017-2705589,09/12/2017 00:00,1,Wrong Color,FUR-CH-10004339
RS-2019-4271460,29/07/2019 00:00,1,Not Given,TEC-SAM-10000765
IT-2018-884356,01/07/2018 00:00,2,Wrong Item,TEC-PH-10002935
CA-2018-123112,24/11/2018 00:00,2,Not Given,OFF-ST-10003805
ID-2019-2949606,06/10/2019 00:00,1,Not Needed,FUR-FU-10002659
AO-2018-5385316,10/11/2018 00:00,1,Not Needed,OFF-HON-10000934
IN-2016-1502407,05/12/2016 00:00,1,Wrong Item,TEC-CO-10003901
ID-2017-2472465,15/04/2017 00:00,1,Not Given,OFF-ST-10001026
MX-2018-4179584,18/01/2018 00:00,1,Not Given,OFF-EN-10002372
ES-2019-2043621,19/07/2019 00:00,1,Not Needed,OFF-BI-10000329
ES-2019-5724833,23/02/2019 00:00,1,Wrong Item,OFF-AR-10002640
MX-2018-3497873,24/09/2018 00:00,2,Wrong Color,OFF-LA-10000334
US-2019-3116903,08/11/2019 00:00,1,Not Given,FUR-CH-10002882
CA-2017-4217240,15/08/2017 00:00,1,Wrong Item,TEC-AC-10004510
MX-2019-3325112,31/10/2019 00:00,1,Wrong Item,OFF-AR-10002055
RO-2019-4188680,22/12/2019 00:00,1,Not Given,OFF-BIC-10003800
IN-2019-1267844,14/11/2019 00:00,1,Wrong Item,TEC-MA-10004421
ID-2019-15208,26/08/2019 00:00,1,Wrong Item,OFF-FA-10001650
MX-2019-4026538,06/06/2019 00:00,1,Not Given,OFF-LA-10001230
ES-2019-860726,29/09/2019 00:00,1,Wrong Color,OFF-BI-10001843
MX-2019-1916500,08/10/2019 00:00,1,Wrong Item,OFF-AR-10002055
IN-2019-5634594,27/12/2019 00:00,1,Wrong Item,TEC-MA-10004421
MR-2018-1961340,31/07/2018 00:00,1,Not Given,TEC-STA-10003081
IZ-2019-3556404,05/06/2019 00:00,1,Wrong Item,OFF-STO-10001173
ES-2019-4890156,25/11/2019 00:00,1,Wrong Item,FUR-CH-10002891
MX-2019-1995740,27/04/2019 00:00,3,Wrong Item,OFF-SU-10000979
IT-2019-348446,05/09/2019 00:00,2,Wrong Item,FUR-FU-10000946
IN-2019-5946816,24/07/2019 00:00,1,Wrong Item,TEC-CO-10000791
RO-2019-5415297,24/11/2019 00:00,1,Not Given,OFF-BIC-10003800
ES-2019-2222725,15/04/2019 00:00,1,Wrong Color,TEC-CO-10003307
CA-2018-3867954,14/08/2018 00:00,1,Not Given,OFF-FA-10000735
US-2019-5926845,06/05/2019 00:00,1,Wrong Item,FUR-BO-10002580
ES-2019-1996513,29/03/2019 00:00,1,Not Needed,OFF-AR-10002513
CA-2019-1004494,24/10/2019 00:00,1,Not Given,FUR-CH-10001215
IN-2017-1242680,18/11/2017 00:00,1,Wrong Color,TEC-AC-10003921
ES-2018-716656,25/01/2018 00:00,1,Wrong Item,OFF-SU-10002544
MX-2019-3474404,14/06/2019 00:00,1,Not Needed,TEC-CO-10001275
IN-2019-3619281,03/11/2019 00:00,1,Wrong Color,TEC-PH-10004085
CA-2019-3676951,25/06/2019 00:00,1,Not Given,OFF-AP-10000055
CA-2019-3607760,16/10/2019 00:00,1,Not Given,TEC-AC-10004510
CA-2018-1095491,07/01/2019 00:00,1,Wrong Color,TEC-AC-10004877
IN-2017-1610927,18/10/2017 00:00,1,Wrong Color,FUR-FU-10004283
ES-2019-1145314,22/07/2019 00:00,1,Wrong Item,FUR-TA-10002951
AO-2019-2561886,01/01/2020 00:00,1,Not Needed,OFF-SAN-10001094
CA-2019-859852,01/12/2019 00:00,1,Not Given,TEC-AC-10002006
US-2020-5393676,16/01/2020 00:00,1,Not Given,TEC-CO-10002586
CA-2018-2845796,30/11/2018 00:00,1,Wrong Item,OFF-BI-10000977
ID-2017-335015,25/11/2017 00:00,1,Not Given,TEC-AC-10004478
IN-2019-236491,16/12/2019 00:00,1,Not Given,TEC-PH-10004261
US-2019-5066140,11/03/2019 00:00,1,Not Given,OFF-AR-10003087
US-2017-132905,09/01/2018 00:00,1,Wrong Item,OFF-ST-10001526
IT-2019-3247759,05/12/2019 00:00,1,Wrong Item,OFF-ST-10000922
IN-2019-2497957,20/01/2019 00:00,1,Not Given,FUR-CH-10003551
ES-2019-2380568,25/11/2019 00:00,1,Wrong Color,OFF-BI-10001843
MX-2019-1676824,16/06/2019 00:00,1,Not Given,OFF-ST-10002632
IN-2019-2771388,19/11/2019 00:00,1,Not Given,TEC-AC-10001616
CA-2017-5188214,02/06/2017 00:00,1,Not Given,TEC-AC-10002718
ES-2019-3979033,24/11/2019 00:00,1,Wrong Color,OFF-AR-10001533
MX-2017-1895146,25/12/2017 00:00,1,Not Given,FUR-FU-10001161
MX-2017-100412,19/01/2017 00:00,1,Wrong Item,FUR-FU-10002168
IN-2018-5962448,02/12/2018 00:00,1,Wrong Item,OFF-FA-10001309
CA-2018-2264313,10/04/2018 00:00,1,Wrong Item,OFF-EN-10003055
RS-2019-314302,29/06/2019 00:00,1,Not Given,TEC-SAM-10000765
MX-2019-5187569,16/12/2019 00:00,1,Wrong Item,OFF-BI-10001533
MX-2019-2328193,20/09/2019 00:00,1,Wrong Item,FUR-BO-10001867
CA-2019-1965116,23/10/2019 00:00,1,Wrong Item,OFF-LA-10001175
IN-2018-4740780,03/01/2019 00:00,1,Wrong Item,TEC-MA-10003178
ES-2019-2399867,24/12/2019 00:00,1,Wrong Color,TEC-PH-10003713
IN-2018-1283764,12/06/2018 00:00,1,Not Needed,FUR-CH-10002344
CA-2018-4191834,25/10/2018 00:00,1,Wrong Item,OFF-BI-10000977
US-2018-5085582,26/11/2018 00:00,1,Wrong Item,OFF-BI-10004654
NI-2018-4176321,22/08/2018 00:00,1,Wrong Item,FUR-SAF-10002112
IN-2018-4355517,16/01/2019 00:00,1,Not Given,TEC-PH-10004682
MX-2019-3550485,29/09/2019 00:00,1,Wrong Item,OFF-AR-10000468
CA-2019-874384,10/08/2019 00:00,1,Not Needed,FUR-FU-10002501
ES-2019-4714423,13/01/2020 00:00,1,Not Given,OFF-BI-10000308
CA-2019-4362321,25/12/2019 00:00,1,Not Given,TEC-PH-10003072
AO-2019-5541601,05/12/2019 00:00,1,Not Needed,OFF-SAN-10001094
MX-2017-623405,01/03/2017 00:00,1,Not Needed,FUR-FU-10004019
IN-2019-1979538,28/05/2019 00:00,1,Not Given,FUR-BO-10004771
ES-2017-5591856,03/07/2017 00:00,1,Wrong Item,TEC-PH-10004552
CA-2019-365417,02/03/2019 00:00,1,Not Given,OFF-ST-10004459
ES-2018-1364831,14/07/2018 00:00,1,Wrong Item,OFF-PA-10001212
ES-2018-3150546,03/07/2018 00:00,1,Wrong Color,OFF-ST-10001646
CA-2018-212387,06/02/2018 00:00,1,Not Given,OFF-FA-10003472
SF-2019-5222102,02/01/2020 00:00,1,Wrong Item,TEC-ENE-10003801
MX-2017-1010989,04/06/2017 00:00,1,Wrong Item,OFF-FA-10001228
MX-2018-2118072,06/12/2018 00:00,1,Wrong Color,OFF-PA-10002382
ID-2019-3995070,18/01/2019 00:00,1,Not Given,OFF-FA-10004606
ES-2019-2280156,06/01/2020 00:00,1,Not Given,OFF-BI-10001808
ES-2018-3580963,27/10/2018 00:00,1,Not Given,TEC-AC-10003327
IN-2019-5467852,07/01/2020 00:00,1,Wrong Item,OFF-SU-10000216
IN-2018-1499532,25/11/2018 00:00,1,Not Needed,OFF-SU-10003105
CA-2018-2960806,02/01/2019 00:00,1,Wrong Color,OFF-PA-10002986
ES-2019-2782384,20/06/2019 00:00,1,Wrong Item,OFF-SU-10004244
MX-2019-4288856,03/06/2019 00:00,3,Wrong Item,OFF-SU-10000979
US-2017-387131,22/08/2017 00:00,1,Not Needed,OFF-FA-10002719
IN-2019-4803354,08/08/2019 00:00,1,Not Given,FUR-FU-10002665
MX-2018-1995604,04/07/2018 00:00,1,Wrong Item,OFF-AR-10000082
IN-2019-4347327,22/04/2019 00:00,1,Wrong Item,TEC-AC-10004848
IN-2017-2624373,31/05/2017 00:00,1,Not Given,OFF-EN-10000328
MX-2019-4153684,30/10/2019 00:00,1,Not Given,OFF-AR-10002706
IN-2019-5878037,22/12/2019 00:00,1,Not Needed,TEC-MA-10002148
IT-2017-5873233,12/06/2017 00:00,1,Not Given,OFF-ST-10004377
IN-2019-3675804,24/12/2019 00:00,1,Not Needed,OFF-ST-10003547
MX-2019-4033679,28/04/2019 00:00,1,Not Given,FUR-CH-10001021
MX-2019-246624,19/10/2019 00:00,1,Wrong Item,OFF-ST-10004549
IN-2018-3007150,23/12/2018 00:00,1,Wrong Item,TEC-PH-10002742
ES-2019-2243441,15/01/2020 00:00,1,Wrong Item,OFF-BI-10003999
ES-2018-3776315,04/12/2018 00:00,1,Not Given,TEC-PH-10001573
US-2018-2311405,19/05/2018 00:00,1,Wrong Color,FUR-CH-10001130
IN-2018-4925995,11/11/2018 00:00,1,Not Given,OFF-LA-10000615
IN-2018-1099356,25/08/2018 00:00,1,Wrong Color,TEC-PH-10001428
IN-2017-4775316,30/07/2017 00:00,1,Not Given,OFF-BI-10004869
US-2019-4677609,14/07/2019 00:00,1,Wrong Color,FUR-TA-10000577
RO-2019-4894221,06/08/2019 00:00,1,Not Given,OFF-SAN-10003152
ID-2018-629444,03/05/2018 00:00,1,Wrong Item,OFF-SU-10003834
CA-2020-3303448,05/02/2020 00:00,1,Not Needed,OFF-LA-10001297
US-2017-1557624,31/12/2017 00:00,1,Not Needed,OFF-EN-10000857
IN-2018-2595081,17/08/2018 00:00,1,Wrong Color,OFF-FA-10003218
IN-2018-4185056,20/10/2018 00:00,1,Wrong Item,OFF-FA-10001309
CA-2018-2195559,30/05/2018 00:00,1,Not Given,TEC-PH-10004614
IN-2018-2651188,04/11/2018 00:00,1,Wrong Item,FUR-CH-10003836
ES-2019-3262390,09/05/2019 00:00,1,Wrong Color,TEC-CO-10003307
ID-2019-5178504,15/09/2019 00:00,1,Not Given,OFF-BI-10003784
ID-2019-5095542,02/04/2019 00:00,1,Not Given,TEC-PH-10002570
ES-2019-3043809,21/12/2019 00:00,1,Wrong Item,OFF-BI-10003917
US-2019-1584751,08/10/2019 00:00,1,Wrong Color,OFF-FA-10001843
IN-2019-4881726,18/07/2019 00:00,1,Not Needed,OFF-LA-10000879
IN-2018-4711845,25/10/2018 00:00,1,Wrong Item,OFF-FA-10001309
ID-2018-1789508,17/07/2018 00:00,1,Not Given,OFF-ST-10000103
IN-2019-5277111,29/04/2019 00:00,1,Not Given,OFF-BI-10001808
US-2017-2123139,11/01/2018 00:00,1,Not Given,OFF-BI-10003417
CA-2018-5954729,28/01/2018 00:00,1,Not Needed,FUR-FU-10001861
IN-2019-1447040,08/12/2019 00:00,1,Not Given,OFF-PA-10000318
ID-2019-1052208,11/12/2019 00:00,1,Not Needed,FUR-CH-10002228
ES-2019-2172551,26/03/2019 00:00,1,Wrong Color,TEC-PH-10004028
IT-2018-4509938,14/03/2018 00:00,1,Wrong Color,OFF-PA-10003994
MX-2018-3423510,11/11/2018 00:00,1,Wrong Item,FUR-CH-10001658
CA-2019-3980882,26/05/2019 00:00,1,Wrong Item,FUR-FU-10000719
TU-2017-2513471,30/03/2017 00:00,1,Wrong Color,FUR-OFF-10001132
MX-2018-1305876,19/12/2018 00:00,1,Not Needed,OFF-AP-10004515
ID-2018-2184422,04/09/2018 00:00,1,Not Given,FUR-BO-10001342
CA-2018-2365609,11/01/2019 00:00,1,Wrong Item,OFF-AR-10001662
IN-2019-3164127,15/11/2019 00:00,1,Not Needed,OFF-FA-10002459
IR-2018-1897864,21/10/2018 00:00,1,Not Given,OFF-NOV-10003499
CA-2017-6119,19/12/2017 00:00,1,Not Needed,FUR-FU-10003799
US-2018-5658256,03/06/2018 00:00,1,Not Given,FUR-CH-10001658
MX-2019-5862690,10/12/2019 00:00,1,Wrong Item,OFF-AR-10001072
ID-2019-2692618,17/01/2020 00:00,1,Not Given,OFF-AP-10000534
ES-2019-3212924,05/11/2019 00:00,1,Wrong Item,OFF-EN-10003381
MX-2019-5770964,17/11/2019 00:00,1,Wrong Item,OFF-AR-10001752
CA-2019-3006930,29/09/2019 00:00,1,Wrong Item,OFF-BI-10003650
CA-2018-321990,09/12/2018 00:00,1,Not Given,OFF-BI-10004817
NI-2019-1158951,16/11/2019 00:00,1,Not Needed,OFF-STA-10002654
ES-2019-4357196,15/05/2019 00:00,1,Wrong Item,FUR-BO-10000490
CA-2016-4205769,23/11/2016 00:00,1,Wrong Item,OFF-PA-10002137
RS-2018-2152010,04/11/2018 00:00,1,Wrong Item,OFF-SME-10004702
IT-2018-4281552,16/10/2018 00:00,1,Not Given,OFF-FA-10002600
IN-2018-143669,13/08/2018 00:00,1,Wrong Item,OFF-ST-10002505
IN-2019-3153319,09/06/2019 00:00,1,Not Needed,TEC-MA-10003170
CA-2019-2638059,06/10/2019 00:00,1,Wrong Item,OFF-AR-10001972
ES-2018-1392482,19/12/2018 00:00,1,Not Given,OFF-BI-10002570
CA-2019-3127503,08/08/2019 00:00,1,Not Needed,OFF-BI-10004970
SA-2017-2043361,09/07/2017 00:00,1,Wrong Item,OFF-ELD-10002279
ES-2018-27268,26/02/2018 00:00,1,Wrong Item,OFF-EN-10004404
US-2018-626746,28/07/2018 00:00,1,Not Given,OFF-BI-10004861
ES-2019-4096891,28/05/2019 00:00,1,Wrong Item,OFF-AP-10000228
TU-2017-5791035,10/11/2017 00:00,1,Not Given,OFF-FIS-10002924
CA-2017-5446413,05/12/2017 00:00,1,Wrong Item,OFF-FA-10004968
IN-2019-126197,17/06/2019 00:00,1,Not Needed,TEC-AC-10000258
